speed_bin_mph,pedal_bin_pct,total_time_s,distance_miles,fuel_gal,mpg
51,29,0.25900000000001455,0.003707317519653986,0.0005075492993470991,7.304349596035306
51,32,0.6300000000001091,0.009024951215729543,0.0013339557975723894,6.765554924798615
51,40,0.22999999999956344,0.0032926720142517846,0.0007733924601891345,4.257440023977678
51,42,0.2380000000000564,0.003407979071716681,0.0007968749959385266,4.276679641206339
51,47,0.17799999999988358,0.0025481088996885982,0.0006690756549205394,3.8084017568853494
51,52,0.18800000000010186,0.0026920024819888904,0.0007751077279996231,3.473068819654704
51,60,0.2139999999999418,0.0030646216653138782,0.0013753732551196995,2.2282108903209425
51,65,0.34999999999990905,0.005012524224509612,0.0015728701263823417,3.186864662525316
51,66,0.24099999999998545,0.0034469885302207846,0.0012972763018172817,2.6570966612063227
51,95,0.07899999999972351,0.001129638099394284,0.0005027585522361745,2.2468799274917717
52,0,7.152999999999793,0.10426918644752141,0.0010348122478932417,100.76145374177918
52,1,0.15899999999987813,0.00230497643760106,3.9374844403998634e-05,58.53931545611346
52,2,0.19900000000006912,0.002888685631467138,9.00691916881769e-06,320.71850288918785
52,3,0.18399999999951433,0.0026775180564474073,7.713361178471755e-05,34.71272762282218
52,4,0.5389999999999873,0.007894979563570836,0.00012425164137736734,63.540243622157256
52,5,1.5319999999994707,0.022303811855647324,0.0004626024986538726,48.21377299203788
52,6,0.07700000000045293,0.0011169147180525435,6.0699399519647565e-05,18.40075399248412
52,7,0.18200000000001637,0.002641193908299707,0.00016553348193464789,15.955647627483861
52,8,0.08200000000056207,0.0011902365187382536,6.0018422673827816e-05,19.83118625437118
52,9,0.12299999999959255,0.0017915962349778008,6.657921508918277e-05,26.909242360066276
52,10,0.18600000000014916,0.0027240222655279234,9.643385120709213e-05,28.247573143979007
52,11,0.141999999999598,0.002074516766522276,0.00011605225022262648,17.875713418246253
52,12,2.28899999999976,0.03337672962277557,0.0011934405299390825,27.966814252972654
52,13,0.03699999999980719,0.0005371226408826728,2.5940227918985933e-05,20.706165056072887
52,14,0.2680000000009386,0.003929699123503696,0.00018498427823131184,21.243422203641764
52,15,0.043999999999414285,0.0006434643901751225,5.009746714546338e-05,12.844249955926005
52,16,0.08799999999996544,0.0012818637528400436,8.105569787595546e-05,15.81460386414486
52,17,0.03500000000030923,0.0005096969807479925,5.245383581013011e-05,9.717058302332156
52,18,0.06799999999998363,0.0009941939075795733,7.772235304947334e-05,12.791608444313693
52,19,0.018000000000029104,0.00026270193182968183,2.2249157298319975e-05,11.807275588344119
52,20,0.062000000000352884,0.0009056485126911256,7.146757168641714e-05,12.672160132498943
52,21,0.04799999999954707,0.0007012864316768574,6.446673006293833e-05,10.878269007784285
52,22,0.04900000000043292,0.0007154398866239983,5.937069312269266e-05,12.050387977541448
52,23,0.09400000000005093,0.0013754741752620436,0.0001038609689989634,13.243417508224594
52,24,0.34099999999943975,0.005001306260322586,0.00047664202256650774,10.492793382741938
52,25,0.6279999999999291,0.009213141062299673,0.000766272867319847,12.023316308358927
52,26,0.07000000000039108,0.0010245289039843791,0.00012114254063800743,8.457218237199015
52,27,1.1609999999998308,0.016864349425580672,0.0019830912176760167,8.504071459377442
52,28,0.016999999999825377,0.0002464772395847738,3.475099895692734e-05,7.092666311269894
52,29,0.010000000000218279,0.00014498661152510917,2.026614029162619e-05,7.154130457935125
52,30,0.02999999999974534,0.00043495983456214114,6.0555255966477525e-05,7.182858492133669
