gear,speed_bin_mph,tcc_state,total_time_s,distance_miles,fuel_gal,mpg
2.0,60,OPEN,0.5799999999994725,0.00975155413668404,0.003921553363887562,2.4866559834384123
2.0,60,PARTIAL,0.09999999999990905,0.0016815949944898405,0.0006814467819173003,2.46768352146084
2.0,61,OPEN,0.5620000000003529,0.009604099649467806,0.00389457107479662,2.4660224361085374
2.0,61,PARTIAL,0.018000000000029104,0.00030599424361774476,0.00013122238677734123,2.331875308265481
2.0,62,OPEN,0.918999999999869,0.015948441052220895,0.006444823617635383,2.474612494992129
2.0,63,OPEN,0.6990000000005239,0.012316644907873988,0.00480893081256003,2.5612023520291056
2.0,64,OPEN,1.1309999999998581,0.02021651017474032,0.007190439113284158,2.811582137924069
2.0,65,OPEN,0.8290000000001783,0.015082328099964381,0.005248565201288854,2.873609743146702
2.0,66,OPEN,0.4519999999997708,0.008340845769153641,0.0026134731366928596,3.1914794347985196
2.0,67,LOCKED,0.5769999999997708,0.010822237516984783,0.000731073661339303,14.803210797060856
2.0,67,OPEN,0.4859999999998763,0.009109617809409323,0.003483103536634086,2.615373822109361
2.0,67,PARTIAL,0.34100000000034925,0.006408408229283098,0.00043607497154791444,14.695657048455402
2.0,68,LOCKED,0.06100000000014916,0.00115961254163143,6.320489014152859e-05,18.34688010745406
2.0,68,OPEN,0.45499999999992724,0.008666361722675835,0.003162167168101468,2.740639966823458
2.0,69,OPEN,0.19900000000006912,0.0038381168388408747,0.0010287405619790143,3.730888992514684
2.0,70,OPEN,0.1289999999999054,0.0025152917567443206,0.00015973603432536005,15.746551912144142
3.0,11,OPEN,0.2739999999992051,0.000899965819508858,3.057718124913146e-05,29.432595901377315
3.0,12,OPEN,2.4260000000007267,0.008428342843111211,0.0002803294904862324,30.06584440506856
3.0,12,PARTIAL,0.12000000000034561,0.00041714374166001094,1.3336645194330275e-05,31.27801149252652
3.0,13,LOCKED,0.557999999999538,0.002088619779081314,6.492432531680235e-05,32.17006520883755
3.0,13,OPEN,6.723999999999961,0.025111549607734172,0.0008182374629441217,30.68980674311788
3.0,13,PARTIAL,1.0710000000010496,0.004043511491740134,0.00012245403342687385,33.02064765514488
3.0,14,LOCKED,0.7780000000006737,0.0031269730296696247,0.00010306648162380935,30.33937882039105
3.0,14,OPEN,6.871999999998621,0.02768139126918689,0.0008892926739247772,31.12742529072986
3.0,14,PARTIAL,6.305999999999614,0.025693393533964604,0.0007430041011276282,34.58041953600357
