gear,speed_bin_mph,total_time_s,distance_miles,fuel_gal,mpg
4.0,73,0.40099999999983993,0.008203336195345199,0.00015496820800447666,52.935607251186795
4.0,74,0.2800000000002001,0.0057998865148572954,0.00011402252828791003,50.8661455060216
4.0,75,0.26099999999996726,0.005456151062433764,0.00011133516758178103,49.00653747546532
5.0,28,0.08799999999996544,0.000700374821724503,1.2915078115282185e-05,54.2292362053747
5.0,29,0.9830000000006294,0.008083794767090641,0.00014522047069479377,55.665669780675415
5.0,30,3.184999999999718,0.02699406339957449,0.00048464984728607943,55.69807470431414
5.0,31,11.979000000000042,0.1046590163726751,0.0018652051418720883,56.111263057976494
5.0,32,18.506000000000313,0.16777085822701082,0.003097684036862976,54.16009387352247
5.0,33,13.126999999997793,0.12233915639792953,0.0022427794781278124,54.548009552884636
5.0,34,38.352000000002704,0.3679855567021891,0.008114608078448295,45.34853108673569
5.0,35,33.36999999999739,0.32849236436227996,0.007353343514256442,44.672517165206386
5.0,36,82.96200000000124,0.8386095809886475,0.02046419409686097,40.97936019465741
5.0,37,118.3719999999995,1.2345729567412718,0.03821608112526697,32.30506426586531
5.0,38,64.73300000000472,0.69272632145922,0.02268655720180308,30.534660473038347
5.0,39,150.1969999999958,1.647638186707251,0.06211430117606383,26.525907166483258
5.0,40,60.83900000000017,0.6826617121029679,0.02745198719358221,24.86747889284176
5.0,41,105.05099999999891,1.207552915371813,0.049978330976720706,24.16152944231524
5.0,42,136.99099999999555,1.6193775236959314,0.072077139837676,22.467283348686014
5.0,43,66.69900000000564,0.8058524054186781,0.03620572826660917,22.257594143241626
5.0,44,108.44799999999861,1.3387153878510158,0.06220433744101942,21.521254673283064
5.0,45,160.5359999999988,2.039088271406973,0.09537318916911365,21.380099472099086
5.0,46,101.64500000000237,1.3154317896545467,0.061560864149532775,21.36798772771175
5.0,47,156.39799999999718,2.0636200928651207,0.09459023008086838,21.816419001210402
5.0,48,45.626000000002364,0.6142225232616415,0.029727573978402703,20.6617103604848
5.0,49,20.992999999997778,0.2874926474503844,0.015542424575400409,18.49728438801048
5.0,50,3.4720000000004347,0.04876197908478345,0.0030441782293234,16.0181091287882
5.0,51,1.8219999999996617,0.02609034355563187,0.0011685163509510222,22.327752225630118
5.0,52,2.660999999999831,0.03874716529857874,0.0026869576826166917,14.42045981939129
5.0,53,1.2189999999995962,0.018088706761434405,0.0017969522107478236,10.066326000904926
5.0,54,3.0220000000003893,0.04571955902065038,0.0037530375559004544,12.182014791930593
5.0,55,2.700999999999567,0.04163260769049568,0.001186930460978647,35.07586085217561
5.0,56,0.8369999999999891,0.013147555635035998,0.00023775902858368323,55.29781860800503
5.0,57,1.0540000000000873,0.01688660610852565,0.0003027659489238357,55.774456039551765
5.0,58,0.2780000000002474,0.004517452823303613,7.73544977825182e-05,58.39935560055486
5.0,59,1.7369999999996253,0.028503945076750827,0.000612953566232364,46.502617240577884
5.0,60,0.2319999999999709,0.003915874349356311,0.0,
5.0,61,0.1289999999999054,0.002203962194117857,0.0,
5.0,62,0.32999999999992724,0.005729290324809998,0.0,
5.0,63,0.1979999999998654,0.0034934651071592674,0.0,
5.0,64,0.16200000000026193,0.002887028641625452,0.0,
5.0,65,0.4410000000002583,0.008068812909307535,0.0001317313075732781,61.25205205921987
5.0,66,0.7099999999995816,0.013094382157864282,0.00020332568911526195,64.40102190157238
5.0,67,1.356000000000222,0.025511911686542644,0.0005694650654853901,44.79978357372506
5.0,68,1.0730000000003201,0.020387868355543612,0.00047384230802418925,43.026694768046816
5.0,69,0.17000000000007276,0.003285148687471457,4.989916544544939e-05,65.83574410804198
5.0,70,0.38000000000010914,0.007443142732387493,0.00010787098852420167,69.00041275432984
5.0,71,0.27999999999974534,0.005558025242887718,8.754817562837501e-05,63.48533482274325
5.0,72,0.12100000000009459,0.0024288664818389876,4.486357289416069e-05,54.138944474373815
6.0,38,0.0820000000003347,0.0008799553070419825,9.188470064001418e-06,95.76733677236115
6.0,39,2.4540000000004056,0.02701523604645665,0.0003815546920783861,70.80305027649004
6.0,40,4.004000000001497,0.044973186522009455,0.0006229208869640691,72.19726848652542
6.0,41,12.894999999999982,0.14820589222157274,0.0020165416030783474,73.49508286629413
6.0,42,18.233000000001084,0.21570334046484163,0.0033325312611803587,64.72657675488423
6.0,43,12.332999999999288,0.1490051673313557,0.0022785676922899333,65.39422455411332
6.0,44,33.335000000000036,0.41166161466371154,0.006695939070701301,61.47929518429684
6.0,45,57.0169999999988,0.7247701049349686,0.01700227672068047,42.627826663555304
6.0,46,58.35300000000677,0.7554148713347855,0.022846673516757073,33.064545294995376
6.0,47,60.45099999999479,0.7972180703497908,0.02084575873988228,38.24365811279138
6.0,48,24.017000000000394,0.32333601611849017,0.0073921148372059885,43.74066464593806
6.0,49,56.66400000000135,0.7770665126553326,0.024608994846076267,31.5765238489304
6.0,50,14.07199999999898,0.19777979524718964,0.004647532880977835,42.55586787921273
6.0,51,7.129000000001042,0.10212843733196138,0.0019618461429389837,52.05731229206679
6.0,52,12.0049999999992,0.17518597471430045,0.003309156236436348,52.93977140920955
6.0,53,16.99200000000019,0.2522613836633573,0.00776199372403624,32.49956037482871
6.0,54,36.912999999999556,0.557990080037827,0.014838115606060773,37.60518483963762
6.0,55,25.886999999999034,0.39974796273738666,0.011300320395857474,35.37492289899392
6.0,56,11.499000000000933,0.18056517705123917,0.005576417911497774,32.3801371986378
6.0,57,23.54900000000066,0.37578238959771565,0.011234133234762644,33.45005633678113
6.0,58,13.424000000000206,0.21783624761357837,0.007038847104435009,30.947716917494194
6.0,59,15.097000000000662,0.24871092913342757,0.007903877118071652,31.466952916660073
6.0,60,9.336999999998625,0.15709051669930355,0.0046626549024667945,33.691216696349166
6.0,61,6.04700000000048,0.10332556308338535,0.0025291383836333636,40.854056761792414
6.0,62,2.5360000000009677,0.044017105256477576,1.623630786235882e-05,2711.029233347066
6.0,63,1.3809999999989486,0.024323511189768682,2.56000839378742e-05,950.1340405287935
6.0,64,2.6550000000011096,0.04744747013449132,0.0002853109896208371,166.30088521141946
6.0,65,2.1939999999995052,0.03995743361282072,0.0003775313659817785,105.83871225880941
6.0,66,1.8210000000003674,0.03363255569876864,0.0004969060113439097,67.68393807071791
6.0,67,2.9109999999991487,0.05439909561078446,0.0010336222022347306,52.62957344876256
6.0,68,0.18100000000004002,0.003437169684119394,4.0249547421797725e-05,85.39648031565058
6.0,69,0.06899999999995998,0.0013285019651892304,1.719539917473346e-05,77.25915238660477
