gear_int,speed_bin_mph_center,n_samples,mean_phys_torque,mean_ecm_torque,mean_error_nm,ratio_phys_over_ecm
6,42.5,181,-6.220113202108921,22.912634581852487,-29.132747783961406,-0.2714708856324817
6,43.5,82,0.0,24.525528551240242,-24.525528551240242,0.0
6,44.5,370,1.3326178514976827,24.32961587201,-22.996998020512315,0.05477348506068247
6,45.5,448,-7.8791675428321275,27.246625605947543,-35.12579314877967,-0.289179572427942
6,46.5,212,-1.3251453989767152,34.070906608954246,-35.39605200793096,-0.03889375220289709
6,47.5,293,0.8495232534901292,30.77181342486314,-29.92229017137301,0.027607188492951407
6,48.5,139,0.0,26.150236036038848,-26.150236036038848,0.0
6,49.5,217,-1.124560905322156,32.46615410940368,-33.59071501472584,-0.034637946383567236
6,50.5,78,-3.481263094607009,26.45522048693718,-29.936483581544188,-0.1315907798359101
6,51.5,76,20.612742073889827,47.63612822623684,-27.023386152347015,0.4327123727603206
6,52.5,401,0.2871263229318529,50.7516649204798,-50.46453859754794,0.005657475934666115
6,53.5,553,-4.303009238178951,105.35344474098355,-109.65645397916249,-0.04084355522268971
6,54.5,1277,-1.4911877373544942,91.7266130874621,-93.21780082481659,-0.016256871230300788
6,55.5,806,0.5782683458693232,88.35026223189578,-87.77199388602646,0.006545179734175815
6,56.5,302,-9.045995046921993,96.0844631208553,-105.13045816777729,-0.09414628289637124
6,57.5,921,-1.3209544694142987,95.61708995869098,-96.93804442810529,-0.013815045720226213
6,58.5,430,-12.770527602852022,103.40221642906627,-116.1727440319183,-0.12350342230442014
6,59.5,491,-1.635581591146805,111.73009958838838,-113.36568117953519,-0.01463868373135133
6,60.5,339,-0.7342487116903129,83.115942887318,-83.85019159900831,-0.008834029744278412
6,61.5,245,0.0,85.14822522236408,-85.14822522236408,0.0
6,62.5,54,-9.038137683403498,-41.0093753211463,31.971237637742803,0.22039198628668266
6,63.5,22,-59.33971203090678,-37.7262853605,-21.61342667040678,1.5729010016193212
6,64.5,15,0.0,-26.398223745979998,26.398223745979998,-0.0
