gear,speed_bin_mph,pedal_bin_pct,LOCKED,OPEN,PARTIAL,total_time_s,frac_locked,frac_partial,frac_open
3,24,21,0.0,5.320999999999458,0.0,5.320999999999458,0.0,0.0,1.0
3,24,22,0.0,0.9319999999994479,0.0,0.9319999999994479,0.0,0.0,1.0
3,24,23,0.0,2.175999999999874,0.0,2.175999999999874,0.0,0.0,1.0
3,24,24,0.0,0.4290000000000873,0.0,0.4290000000000873,0.0,0.0,1.0
3,24,25,0.0,2.089999999999918,0.0,2.089999999999918,0.0,0.0,1.0
3,24,26,0.0,0.30100000000106775,0.0,0.30100000000106775,0.0,0.0,1.0
3,24,27,0.0,0.5799999999998136,0.03999999999996362,0.6199999999997772,0.0,0.06451612903222258,0.9354838709677774
3,24,30,0.028999999999541615,0.0,0.0,0.028999999999541615,1.0,0.0,0.0
3,24,31,0.02999999999974534,0.0,0.021000000000640284,0.051000000000385626,0.588235294108206,0.41176470589179404,0.0
3,24,32,0.0,0.0,0.009999999999308784,0.009999999999308784,0.0,1.0,0.0
3,24,33,0.0,0.008000000000038199,0.0,0.008000000000038199,0.0,0.0,1.0
3,24,34,0.0,0.24199999999973443,0.0,0.24199999999973443,0.0,0.0,1.0
3,24,35,0.0,0.5459999999998217,0.0,0.5459999999998217,0.0,0.0,1.0
3,24,36,0.0,0.08100000000013097,0.0,0.08100000000013097,0.0,0.0,1.0
3,25,5,0.07799999999997453,0.0,0.0,0.07799999999997453,1.0,0.0,0.0
3,25,11,0.18000000000006366,0.032999999999901775,1.2619999999999436,1.474999999999909,0.12203389830513543,0.8555932203389975,0.02237288135586699
3,25,12,0.0,0.4770000000003165,1.245000000000573,1.7220000000008895,0.0,0.7229965156794018,0.2770034843205982
3,25,13,0.0,0.4289999999995757,0.029999999999972715,0.45899999999954844,0.0,0.06535947712418787,0.9346405228758121
3,25,14,0.0,3.546000000000504,0.04099999999993997,3.587000000000444,0.0,0.011430164482836604,0.9885698355171634
3,25,15,0.0,0.36899999999968713,0.07000000000005002,0.43899999999973716,0.0,0.15945330296148505,0.8405466970385149
3,25,16,0.0,4.454000000000292,0.1309999999999718,4.585000000000264,0.0,0.028571428571420778,0.9714285714285792
3,25,17,0.0,1.0809999999999604,0.0,1.0809999999999604,0.0,0.0,1.0
3,25,18,0.0,4.434000000000594,0.0,4.434000000000594,0.0,0.0,1.0
3,25,19,0.0,1.6869999999998981,0.0,1.6869999999998981,0.0,0.0,1.0
3,25,20,0.0,1.111000000000331,0.0,1.111000000000331,0.0,0.0,1.0
3,25,21,0.0,2.2949999999998454,0.0,2.2949999999998454,0.0,0.0,1.0
3,25,22,0.0,0.4099999999998545,0.0,0.4099999999998545,0.0,0.0,1.0
3,25,23,0.0,0.944999999999709,0.0,0.944999999999709,0.0,0.0,1.0
3,25,24,0.0,0.32900000000017826,0.0,0.32900000000017826,0.0,0.0,1.0
3,25,25,0.0,1.056999999999789,0.0,1.056999999999789,0.0,0.0,1.0
3,25,26,0.0,0.4159999999997126,0.0,0.4159999999997126,0.0,0.0,1.0
3,25,27,0.0,0.41200000000003456,0.0,0.41200000000003456,0.0,0.0,1.0
