gear,old_tcc_state,new_tcc_state,time_s,speed_mph,slip_rpm,abs_slip_rpm,tcc_line_psi,tcc_desired_slip,brake_pressure,pedal_pct,throttle_pct,delivered_engine_torque,trans_engine_torque,driver_axle_tq_req,tcs_request,tcs_system,tcs_desired_torque,tcs_engine_torque_req,trans_fluid_temp,reason,pre_mean_speed_mph,pre_mean_pedal_pct,pre_mean_pedal_rate,pre_mean_throttle_pct,pre_mean_slip_rpm,pre_mean_tcc_line_psi,pre_mean_brake_pressure,pre_max_brake_pressure,pre_mean_delivered_engine_torque,pre_mean_trans_engine_torque,pre_mean_driver_axle_tq_req,pre_mean_tcs_desired_torque,pre_mean_tcs_engine_torque_req,pre_any_tcs_request,post_mean_speed_mph,post_mean_pedal_pct,post_mean_pedal_rate,post_mean_throttle_pct,post_mean_slip_rpm,post_mean_tcc_line_psi,post_mean_brake_pressure,post_max_brake_pressure,post_mean_delivered_engine_torque,post_mean_trans_engine_torque,post_mean_driver_axle_tq_req,post_mean_tcs_desired_torque,post_mean_tcs_engine_torque_req,post_any_tcs_request
4,PARTIAL,OPEN,1430.856,39.3105208976,529.2217741935,529.2217741935,0.0,12.0,0.0,18.431372549,28.2352941176,189.9255916262,188.9943526705,402.4175599434,No,On,27.40234375,23.6019887769,111.2,TRACTION,39.00633170861515,24.954044766886366,33.999488990474056,31.96660538024848,614.296759301688,0.25497497037272726,0.0,0.0,218.16562919130303,233.7021563772,602.3944252416272,27.40234375,23.6019887769,1.0,39.73431948054301,3.7075042604459996,-17.056008704337504,10.249852417097,167.901719763351,0.003462191306,0.0,0.0,90.23829605118597,55.063829210377996,203.256801884423,27.40234375,23.60198877689999,1.0
4,OPEN,PARTIAL,1430.866,39.146385111,521.6491935484,521.6491935484,0.3462191306,12.0,0.0,17.6470588235,28.2352941176,187.9313182646,184.0217562447,388.6952526691,No,On,27.40234375,23.6019887769,111.2,TRACTION,39.01087184576417,24.85669145020149,32.427836202960414,31.91091416737313,613.0269834045508,0.2511693738,0.0,0.0,217.7441360933164,233.03487572486117,599.4096959088179,27.40234375,23.601988776900004,1.0,39.73431948054301,3.5310336722110005,-16.271694978836795,10.038087711215,162.75353427948002,0.0,0.0,0.0,88.45563095326497,53.315806916591,199.46078957545097,27.40234375,23.60198877689999,1.0
4,PARTIAL,OPEN,1430.875,39.2111112768,496.75,496.75,0.0,12.0,0.0,18.1900452489,27.3984232868,186.1364722391,184.6998375755,391.0817408907,No,On,27.40234375,23.6019887769,111.2,TRACTION,39.0128646879,24.750667440985293,30.797553721298186,31.856860931347054,611.6831923772545,0.2525671643411765,0.0,0.0,217.30571230171765,232.31409455603526,596.3109540964691,27.40234375,23.601988776900004,1.0,39.73367221888501,3.3491332197220003,-16.875013229280256,9.834691713641,157.91228427948002,0.0,0.0,0.0,86.69007500468601,51.560527962948,195.61014430070503,27.40234375,23.60198877689999,1.0
4,OPEN,PARTIAL,1469.846,40.3891274954,601.25,601.25,1.3825372039,12.0,0.0,21.568627451,30.9685086156,186.365655257,219.1831242232,675.4202428828,No,On,27.40234375,23.6019887769,113.0,TRACTION,39.62922967316412,27.365674251866302,22.684099951549307,33.73156920291414,654.3519225809358,0.0,0.0,0.0,232.24039354617392,249.86449649729238,899.5080512184934,27.40234375,23.60198877689999,1.0,40.95464424677172,18.144038242080807,-4.509220121321164,25.501875443825252,341.4026484487526,0.3211955120232323,0.0,0.0,146.60271502261918,136.1666264303586,419.3420079349121,27.40234375,23.60198877689999,1.0
4,PARTIAL,OPEN,1469.917,40.3891274954,568.0,568.0,0.0,12.0,0.0,20.7843137255,29.8509803922,178.2615441907,201.9306871818,628.5942276752,No,On,27.40234375,23.6019887769,113.0,TRACTION,39.6829598222111,26.922442118523232,19.787538487057084,33.50080033311515,649.7243953032505,0.3264323953707071,0.0,0.0,228.7580637808505,247.08946708509896,882.2844595424637,27.40234375,23.60198877689999,1.0,41.027751806659,17.874035768158002,-3.540925305688337,24.749876591378,319.62395410625,0.008640857525,0.0,0.0,142.878807902494,129.839669471814,398.38938241560504,27.40234375,23.60198877689999,1.0
4,OPEN,PARTIAL,1469.926,40.4622299886,568.0,568.0,0.8640857525,12.0,0.0,20.3921568627,29.7098039216,177.2342625062,195.0851884838,622.6585356067,No,On,27.40234375,23.6019887769,113.0,TRACTION,39.69002149894299,26.861060834593,19.589663102186513,33.464302133706,648.9071513502181,0.32316807141700005,0.0,0.0,228.25309858494902,246.63787928606598,879.7475572237911,27.40234375,23.60198877689999,1.0,41.033234493650006,17.842663219139,-3.1051954581334855,24.661876591378,316.89145410624997,0.0,0.0,0.0,142.409009027432,129.05047797208803,395.798978455475,27.40234375,23.60198877689999,1.0
4,PARTIAL,OPEN,1469.935,40.5718837284,563.425,563.425,0.0,12.0,0.0,20.3921568627,29.568627451,176.2069808217,197.3670213832,616.7228435381,No,On,27.40234375,23.6019887769,113.0,TRACTION,39.70939365964199,26.778707893415998,-9.473517725794379,33.416302133706,647.628401350218,0.3318089289420001,0.0,0.0,227.509702397774,245.985136783955,876.044702841957,27.40234375,23.60198877689999,1.0,41.037620643243,17.81129067012,-3.1051954581334855,24.576543258044,314.229370772917,0.0,0.0,0.0,141.948382969215,128.24510620271099,393.27678216182204,27.40234375,23.60198877689999,1.0
4,OPEN,LOCKED,1541.534,47.8455818023,16.9166666667,16.9166666667,0.6854203058,12.0,0.0,0.0,10.5532906232,70.4995205609,23.1380383926,350.5059236065,No,On,27.40234375,23.6019887769,120.2,TRACTION,48.30739725074615,0.0,0.0,8.5247465018,35.10673852357692,0.0,0.0,0.0,92.28853287997691,30.755844861976925,421.8918533366077,27.40234375,23.601988776899994,1.0,47.81494393820301,0.6881598793320001,4.402414034697922,10.831330415639,24.760973720797,13.676058024804002,0.0,0.0,20.090139714832,13.088500407701003,53.725148633844,27.40234375,23.60198877689999,1.0
4,LOCKED,PARTIAL,1541.665,47.3704155964,-50.125,50.125,9.8316210319,12.0,0.0,0.0,11.7647058824,28.9931581678,18.0940649847,214.5213169731,No,On,27.40234375,23.6019887769,120.2,TRACTION,48.04977900015385,0.0,0.0,10.056319161346153,24.100073989353845,4.0280713505153845,0.0,0.0,71.71814541093846,24.40216347509231,354.4984252692962,27.40234375,23.601988776900004,1.0,47.82664033711801,1.2999245852090002,4.402414034697922,10.317108805236998,24.852188571463003,14.284805704518003,0.0,0.0,16.151702316256003,12.689183074454002,19.077790488907002,27.40234375,23.60198877689999,1.0
4,PARTIAL,LOCKED,1541.675,47.22421061,-45.73046875,45.73046875,9.7265937001,12.0,0.0,0.0,11.7647058824,25.8247335576,17.6364125695,204.14081265,No,On,27.40234375,23.6019887769,120.2,TRACTION,48.02461739260742,0.0,0.0,10.119592743607406,25.063960137896295,4.243017635011111,0.0,0.0,70.1357384760074,24.168530197670375,349.31408792499263,27.40234375,23.601988776900004,1.0,47.832854049041,1.3469834087380002,4.402414034697922,10.285580946568,24.553842217296,14.320158654593001,0.0,0.0,16.072826765058,12.661164110073,17.163999843040003,27.40234375,23.60198877689999,1.0
4,LOCKED,PARTIAL,1541.685,47.4230493916,-51.7983870968,51.7983870968,9.7315950016,12.0,0.0,0.0,11.7647058824,22.6563089474,16.2263672841,193.7603083268,No,On,27.40234375,23.6019887769,120.2,TRACTION,47.99603143608572,0.0,0.0,10.17834678427857,25.802049731185715,4.438859637335715,0.0,0.0,68.55320258606429,23.935240282378572,344.12932809374286,27.40234375,23.601988776900008,1.0,47.83707937314801,1.394042232267,4.402414034697923,10.253664813778,24.198438991489002,14.355467634892001,0.0,0.0,16.026033758606,12.650100677834,15.357791327762005,27.40234375,23.60198877689999,1.0
4,PARTIAL,LOCKED,1541.785,47.8455818023,-49.3970588235,49.3970588235,18.6709777935,8.5201612903,0.0,0.0,11.8185313341,14.3923205098,18.0226880025,89.9552650952,No,On,27.40234375,23.6019887769,120.2,TRACTION,48.00737551307895,0.0,0.0,10.596214407481579,33.3530183677921,7.769513375423683,0.0,0.0,54.523293459905254,21.85465474411579,292.18387958035527,27.40234375,23.601988776900008,1.0,47.81250414249701,1.8646304675570002,4.402414034697922,9.910476169649,22.126517979626996,13.920227659658998,0.0,0.0,16.406352904334,12.579692702123,3.244620287776,27.40234375,23.60198877689999,1.0
4,OPEN,PARTIAL,1870.464,45.9814682256,368.125,368.125,0.882312942,12.0,0.0,22.7450980392,31.1176470588,214.7723599138,209.8364314694,611.7051756763,No,On,27.40234375,23.6019887769,122.0,TRACTION,45.9814682256,22.7450980392,473.8562091477374,31.25816993463333,377.1403645833334,0.0,0.0,0.0,219.0871266544667,211.0664598070333,638.2691919904668,27.40234375,23.6019887769,1.0,46.350438439527004,19.640170940178,-2.4605947513832716,28.964522197299992,261.421509616454,21.548696485294002,0.0,0.0,215.56486048374197,162.572566999619,512.3981337395569,27.40234375,23.60198877689999,1.0
4,OPEN,LOCKED,2085.072,48.4669529945,48.25,48.25,0.8509270862,0.0,0.0,3.9215686275,9.9647058824,60.3452561716,30.9776102696,98.1085342414,No,On,27.40234375,23.6019887769,125.6,TRACTION,48.4669529945,5.5867269985,85.3636726932434,8.455686274520001,90.44947916666,0.0,0.0,0.0,65.13155123432,35.68878849814,103.5553781381,27.40234375,23.6019887769,1.0,48.38258196284701,2.689215686271001,-1.254703901823993,10.917406169480996,27.039516923531,14.499492531452,0.0,0.0,19.554266151735998,16.053544948632,31.285479192838,27.40234375,23.60198877689999,1.0
4,LOCKED,PARTIAL,2085.081,48.4669529945,55.6538461538,55.6538461538,5.2757479343,0.0,0.0,3.9215686275,10.4235294118,58.8899637539,29.704720754,96.4523992728,No,On,27.40234375,23.6019887769,125.6,TRACTION,48.4669529945,5.309200603333333,54.79652463241194,8.707189542500002,83.41623263888333,0.14182118103333333,0.0,0.0,64.33383539053334,34.90359212671667,102.64757082198332,27.40234375,23.6019887769,1.0,48.38172973020404,2.676767676763637,-1.267377678610094,10.922394823598989,26.750483294942427,14.592661668796971,0.0,0.0,19.15693587292626,15.915654283931312,30.62722747485859,27.40234375,23.60198877689999,1.0
4,PARTIAL,LOCKED,2085.092,48.4669529945,48.25,48.25,4.2546354309,0.0,0.0,3.5294117647,10.9843137255,57.1112730212,24.7083320008,94.4282343112,No,On,27.40234375,23.6019887769,125.6,TRACTION,48.4669529945,5.110967463928572,46.968449684924515,8.952380952400002,79.45017742672857,0.8752392886428572,0.0,0.0,63.55613944244286,34.160896216328574,101.76254631495713,27.40234375,23.601988776900004,1.0,48.37545325351516,2.6688453159000005,-0.9072703665796371,10.910471670498985,26.69366511312424,14.693349833746469,0.0,0.0,18.690293683713133,15.818802688571715,29.75976418607576,27.40234375,23.60198877689999,1.0
4,LOCKED,PARTIAL,2086.163,47.8455818023,50.3602941176,50.3602941176,14.3446357541,12.0,0.0,2.7450980392,9.8039215686,10.4872894287,15.1200240602,7.7489902746,No,On,27.40234375,23.6019887769,125.6,TRACTION,48.332872267471004,2.662745098033001,0.3267973855786771,10.763175922923997,27.990747279197002,15.003946086148,0.0,0.0,16.163621140718,15.332985391322998,24.751358174888004,27.40234375,23.60198877689999,1.0,47.742239480950516,2.7450980392000006,0.0,6.781819862660607,50.45302106667678,9.73681822268687,0.0,0.0,12.836473397075757,14.256633994411112,4.2629472835676765,27.40234375,23.60198877689999,1.0
4,OPEN,PARTIAL,2238.891,38.5250139187,550.9032258065,550.9032258065,0.3004353266,12.0,0.0,19.6078431373,28.5204991087,158.9799298212,191.0285966628,554.9612522481,No,On,27.40234375,23.6019887769,127.4,TRACTION,38.47384217345999,21.906485671205,112.25288872331888,30.19603007359,563.952901712685,0.0,0.0,0.0,167.688866990805,208.39548867684002,605.9019898680351,27.40234375,23.601988776899997,1.0,39.018699422855995,17.636134453786,-2.5553857907542024,23.621683803679,304.550051177583,0.648552647068,0.0,0.0,132.32438491204698,123.24830943816501,365.179666023135,27.40234375,23.60198877689999,1.0
4,PARTIAL,OPEN,2239.031,38.5250139187,490.62890625,490.62890625,0.0,12.0,0.0,18.8235294118,26.559714795,147.3347416289,168.8095369158,486.8456527563,No,On,27.40234375,23.6019887769,127.4,TRACTION,38.49491289208824,20.844645550538235,62.95537091359867,29.171296991285296,547.0790501456677,1.8963911083205882,0.0,0.0,161.8594227839294,196.95634997414413,571.8041221224294,27.40234375,23.601988776900004,1.0,39.105939938254,17.353781512611,-1.5096341566961378,22.536060606065995,272.84822217652703,0.006784023504999999,0.0,0.0,127.880251948948,115.100679782375,333.383470705524,27.40234375,23.60198877689999,1.0
4,OPEN,PARTIAL,2239.042,38.5250139187,484.6180555556,484.6180555556,0.6784023505,12.0,0.0,18.8235294118,26.1675579323,146.4197625566,165.5827025127,481.4937127962,No,On,27.40234375,23.6019887769,127.4,TRACTION,38.495772921420006,20.786899375145715,60.03619785118364,29.096680357105715,545.4661888915057,1.8422085052257142,0.0,0.0,161.4444318937857,196.1521553153343,569.3767372833971,27.40234375,23.601988776900004,1.0,39.113644941038,17.338095238101,-1.5096341566961378,22.474934046351,271.097593091559,0.0,0.0,0.0,127.615990124338,114.602825331613,331.4590169800971,27.40234375,23.60198877689999,1.0
4,PARTIAL,OPEN,2239.052,38.5250139187,475.8333333333,475.8333333333,0.0,12.0,0.0,18.0392156863,25.8110516934,145.5879634001,166.3894111135,476.6283128325,No,On,27.40234375,23.6019887769,127.4,TRACTION,38.49658517134445,20.732361320608334,58.368525688650756,29.015315845305558,543.7759629655083,1.8098805564833331,0.0,0.0,161.02707996775277,195.30300384859447,566.9355421587528,27.40234375,23.601988776900004,1.0,39.12259268620599,17.330252100846,-0.7253204312132588,22.417764705887997,269.465325934697,0.0,0.0,0.0,127.35875067312001,114.09862477319197,329.580439517769,27.40234375,23.60198877689999,1.0
4,PARTIAL,LOCKED,2405.511,48.4669529945,48.5,48.5,7.9589461964,8.25,0.0,3.9215686275,12.0448179272,18.0388077446,23.2657472088,50.6585727224,No,On,27.40234375,23.6019887769,137.8256,TRACTION,48.4669529945,3.9215686275,122.5490196122729,11.942777110849999,68.425852272725,8.067782987249998,0.0,0.0,18.17759155755,23.0369210012,50.89572291877501,27.40234375,23.6019887769,1.0,48.25005876362001,4.577516339895001,3.1075932056045463,12.009139621605001,28.605717586568,9.680236748989,0.0,0.0,17.686839190868,18.461311746735,46.570098576172,27.40234375,23.60198877689999,1.0
4,LOCKED,PARTIAL,2406.35,48.8933842049,52.875,52.875,9.6654790056,11.8306451613,0.0,5.2026143791,11.8470588235,20.4916294643,17.5349452909,44.397105524,No,On,27.40234375,23.6019887769,136.4,TRACTION,48.275709753221584,4.139928698785227,7.383325231079849,11.513730907995456,23.11515385708182,9.494183208948863,0.0,0.0,16.78849877464432,17.524026861992045,47.039514977018186,27.40234375,23.601988776899997,1.0,47.86260539533132,7.00732818378788,1.8502656648374982,11.042755933349497,51.24198805313636,5.018445125655556,0.0,0.0,32.821368817780815,40.77712352256565,50.61280557382929,27.40234375,23.60198877689999,1.0
4,OPEN,PARTIAL,2522.7,41.6318698799,455.75,455.75,2.3976552038,12.0,0.0,23.5294117647,30.9803921569,189.9740767045,200.8627586532,527.2803068996,No,On,27.40234375,23.6019887769,138.2,TRACTION,40.86024972231101,24.243137254905996,-1.6013071895493132,31.728321273615002,500.54253997928396,0.0,0.0,0.0,206.400219450695,210.60914527671903,689.4520057436048,27.40234375,23.60198877689999,1.0,42.11442017592223,17.21457917536364,-12.386639936666693,22.123342659212128,314.81796130583945,15.818834082791918,0.0,0.0,160.2611312178101,146.83403746956566,284.4566769776091,27.40234375,23.60198877689999,1.0
4,PARTIAL,LOCKED,2615.019,38.5250139187,47.125,47.125,13.0284685885,12.0,0.0,11.3725490196,14.6509803922,23.8439594834,13.1452608863,131.4954552154,No,On,27.40234375,23.6019887769,136.4,TRACTION,38.46971188259499,11.3725490196,63.18082788656451,14.894430207710002,82.83102318548501,13.825703838659999,0.0,0.0,25.410482633485003,42.38140910078501,156.01314615221003,27.40234375,23.601988776899997,1.0,38.50607782431836,11.3725490196,0.0,11.405367467522447,88.13833833937244,5.5968303384234686,0.0,0.0,45.71140129071122,50.876547036833664,107.70209093629387,27.40234375,23.601988776899994,1.0
4,LOCKED,PARTIAL,2615.029,38.5250139187,52.0362903226,52.0362903226,12.7905160399,12.0,0.0,11.3725490196,14.6117647059,24.2795618099,12.4909718829,129.1515077071,No,On,27.40234375,23.6019887769,136.4,TRACTION,38.47234531288571,11.3725490196,60.17221703482334,14.882837359352383,81.13073636712858,13.787740255319047,0.0,0.0,25.335886293004766,40.98921156676191,154.84563705998096,27.40234375,23.601988776899997,1.0,38.50607782431835,11.3725490196,0.0,11.36239027664592,88.59290000274693,5.4663148686285705,0.0,0.0,46.081258380169395,51.360188257258166,107.43035247754287,27.40234375,23.601988776899994,1.0
4,PARTIAL,LOCKED,2615.041,38.5250139187,45.1491935484,45.1491935484,12.810345419,12.0,0.0,11.3725490196,14.5098039216,24.8022846017,10.3258700899,126.3387706972,No,On,27.40234375,23.6019887769,136.4,TRACTION,38.47473934042272,11.3725490196,57.43711626051319,14.870515875104546,79.80826154692274,13.74241188189091,0.0,0.0,25.287871543772727,39.69383703567728,153.67772208939547,27.40234375,23.601988776899997,1.0,38.50607782431836,11.3725490196,0.0,11.318372669603065,89.12054977233164,5.335597058230611,0.0,0.0,46.444451387421424,51.85315071417244,107.18731541685204,27.40234375,23.601988776899994,1.0
