gear,speed_bin_mph,pedal_bin_pct,LOCKED,OPEN,PARTIAL,total_time_s,frac_locked,frac_partial,frac_open,LOCKED_smoothed,PARTIAL_smoothed,OPEN_smoothed,total_time_s_smoothed,frac_locked_smoothed,frac_partial_smoothed,frac_open_smoothed
3,23,14,0.0,0.02999999999974534,0.18000000000029104,0.21000000000003638,0.0,0.8571428571440945,0.14285714285590545,0.008000000000012936,0.07555555555553736,0.8947777777778406,0.9783333333333909,0.008177172061341532,0.07722884724585988,0.9145939806927986
3,23,15,0.0,0.3500000000003638,0.09099999999943975,0.44099999999980355,0.0,0.20634920634802786,0.7936507936519721,0.027777777777828305,0.07777777777770704,1.467111111111194,1.5726666666667295,0.01766285149077609,0.04945598417403811,0.9328811643351858
3,23,16,0.0,0.9049999999999727,0.0,0.9049999999999727,0.0,0.0,1.0,0.01977777777781537,0.03877777777769451,1.6191111111110985,1.6776666666666085,0.011788860189439334,0.023114113517402658,0.965097026293158
3,23,17,0.0,1.2810000000002333,0.0,1.2810000000002333,0.0,0.0,1.0,0.019777777777815374,0.02011111111111556,2.7816666666666507,2.8215555555555816,0.007009529810204644,0.007127667953061289,0.9858628022367341
3,23,18,0.0,2.054000000000201,0.0,2.054000000000201,0.0,0.0,1.0,0.0,0.0021111111111369813,3.2352222222222498,3.2373333333333867,0.0,0.0006521142229624011,0.9993478857770376
3,23,19,0.0,2.985000000000184,0.0,2.985000000000184,0.0,0.0,1.0,0.0,0.0,3.1422222222222254,3.1422222222222254,0.0,0.0,1.0
3,23,20,0.0,1.3139999999995666,0.0,1.3139999999995666,0.0,0.0,1.0,0.0,0.0,2.871555555555466,2.871555555555466,0.0,0.0,1.0
3,23,21,0.0,3.2320000000004825,0.0,3.2320000000004825,0.0,0.0,1.0,0.0,0.0,1.8368888888887034,1.8368888888887034,0.0,0.0,1.0
3,23,22,0.0,0.32100000000036744,0.0,0.32100000000036744,0.0,0.0,1.0,0.0,0.0,1.5123333333331361,1.5123333333331361,0.0,0.0,1.0
3,23,23,0.0,0.3199999999994816,0.0,0.3199999999994816,0.0,0.0,1.0,0.0,0.0,0.5208888888888055,0.5208888888888055,0.0,0.0,1.0
3,23,24,0.0,0.02100000000041291,0.0,0.02100000000041291,0.0,0.0,1.0,0.0,0.0,0.69499999999993,0.69499999999993,0.0,0.0,1.0
3,23,25,0.0,0.7210000000000036,0.0,0.7210000000000036,0.0,0.0,1.0,0.0,0.0,0.43111111111122424,0.43111111111122424,0.0,0.0,1.0
3,23,26,0.0,0.02999999999974534,0.0,0.02999999999974534,0.0,0.0,1.0,0.0,0.005555555555575766,0.4422222222222621,0.44777777777783784,0.0,0.01240694789086233,0.9875930521091377
3,23,27,0.0,0.24899999999979627,0.010000000000218279,0.25900000000001455,0.0,0.038610038610879215,0.9613899613891208,0.0011111111111353643,0.011111111111151532,0.13000000000007123,0.1422222222223581,0.007812500000163066,0.07812500000020957,0.9140624999996274
3,23,28,0.010000000000218279,0.0,0.0500000000001819,0.06000000000040018,0.16666666666919305,0.833333333330807,0.0,0.008777777777747056,0.011111111111151532,0.10133333333329926,0.12122222222219785,0.07241063244705719,0.09165902841465069,0.8359303391382922
3,23,29,0.06899999999950523,0.05099999999993088,0.0,0.11999999999943611,0.5749999999985789,0.0,0.4250000000014211,0.014333333333322823,0.005555555555575766,0.02344444444444586,0.04333333333334445,0.33076923076890336,0.1282051282055617,0.5410256410255349
3,23,30,0.021000000000640284,0.11800000000016553,0.0,0.1390000000008058,0.151079136694378,0.0,0.848920863305622,0.016555555555492495,0.0023333333334044763,0.026888888888884646,0.04577777777778162,0.3616504854354853,0.05097087378795758,0.587378640776557
3,23,31,0.0,0.03099999999994907,0.0,0.03099999999994907,0.0,0.0,1.0,0.008888888888880805,0.011111111111151532,0.02888888888888788,0.04888888888892022,0.18181818181789994,0.22727272727340841,0.5909090909086916
3,23,32,0.0,0.06899999999995998,0.06900000000041473,0.1380000000003747,0.0,0.5000000000016477,0.4999999999983524,0.0033333333333050376,0.013333333333321207,0.02422222222223051,0.04088888888885675,0.08152173912980684,0.32608695652169883,0.5923913043484944
3,23,33,0.0,0.05999999999994543,0.019999999999527063,0.0799999999994725,0.0,0.24999999999573674,0.7500000000042633,0.0,0.012222222222185844,0.04755555555551736,0.059777777777703205,0.0,0.20446096654239743,0.7955390334576026
3,23,34,0.0,0.009000000000014552,0.011000000000422006,0.020000000000436557,0.0,0.550000000009095,0.44999999999090506,0.0,0.0034444444444387853,0.09811111111106481,0.1015555555555036,0.0,0.033916849015278916,0.9660831509847211
3,24,0,0.05099999999993088,0.01999999999998181,0.70900000000006,0.7799999999999727,0.06538461538452905,0.9089743589744678,0.025641025641003217,0.015166666666668032,0.1798333333333441,0.021833333333347582,0.2168333333333597,0.06994619523443285,0.8293620292082501,0.10069177555731712
3,24,1,0.04000000000007731,0.0,0.0,0.04000000000007731,1.0,0.0,0.0,0.012222222222223737,0.11988888888889605,0.014555555555565055,0.14666666666668485,0.08333333333333333,0.81742424242419,0.09924242424247672
3,24,2,0.019000000000005457,0.0,0.0,0.019000000000005457,1.0,0.0,0.0,0.014555555555565055,0.0,0.0,0.014555555555565055,1.0,0.0,0.0
3,24,3,0.07200000000000273,0.0,0.0,0.07200000000000273,1.0,0.0,0.0,0.01555555555555404,0.0,0.0,0.01555555555555404,1.0,0.0,0.0
3,24,4,0.04899999999997817,0.0,0.0,0.04899999999997817,1.0,0.0,0.0,0.07211111111109858,0.014333333333335455,0.005666666666658987,0.09211111111109303,0.7828709288299331,0.15560916767194743,0.06151990349811929
3,24,5,0.4499999999999318,0.05099999999993088,0.1290000000000191,0.6299999999998818,0.7142857142857401,0.2047619047619735,0.08095238095228643,0.06411111111109828,0.014333333333335455,0.013444444444442323,0.09188888888887606,0.6977025392986277,0.15598548972193121,0.14631197097944112
3,24,6,0.0,0.07000000000005002,0.0,0.07000000000005002,0.0,0.0,1.0,0.05866666666665626,0.014333333333335455,0.02544444444443646,0.09844444444442817,0.5959367945823856,0.14559819413097114,0.25846501128664334
3,24,7,0.0,0.019000000000005457,0.0,0.019000000000005457,0.0,0.0,1.0,0.015444444444458187,0.02455555555550543,0.034444444444451015,0.07444444444441464,0.20746268656743183,0.32985074626811545,0.4626865671644526
3,24,8,0.0,0.01999999999998181,0.03099999999994907,0.05099999999993088,0.0,0.6078431372547272,0.3921568627452729,0.015444444444458187,0.02455555555550543,0.029000000000008994,0.06899999999997261,0.22383252818064228,0.35587761674659674,0.42028985507276095
3,24,9,0.0,0.02100000000007185,0.0,0.02100000000007185,0.0,0.0,1.0,0.015444444444458187,0.32677777777775596,0.01911111111112657,0.3613333333333407,0.042742927429311454,0.9043665436653577,0.052890528905330754
3,24,10,0.0,0.019000000000005457,1.1090000000003783,1.1280000000003838,0.0,0.9831560283687952,0.01684397163120478,0.021111111111117173,0.9213333333333997,0.011555555555547574,0.9540000000000645,0.02212904728628485,0.9657582110412343,0.012112741672480914
3,24,11,0.009999999999990905,0.03099999999994907,4.09900000000016,4.1400000000001,0.0024154589371958124,0.9900966183575026,0.0074879227053015265,0.021111111111117173,1.1786666666667365,0.14433333333334356,1.3441111111111972,0.01570637348103186,0.876911630982884,0.10738199553608406
3,24,12,0.0,0.3500000000002501,0.7919999999990068,1.141999999999257,0.0,0.6935201401046603,0.3064798598953396,0.021111111111117173,0.8875555555556124,0.3211111111111033,1.229777777777833,0.017166606432964044,0.7217202746657168,0.2611131189013191
3,24,13,0.0,0.37200000000007094,0.03000000000020009,0.40200000000027103,0.0,0.0746268656720892,0.9253731343279108,0.0,0.2955555555556152,1.1663333333333854,1.4618888888890007,0.0,0.20217374781487674,0.7978262521851232
